292: (2,4),(0,8),(3,6),(1,8),(4,6),(0,2),(5,7),(1,3),(5,7)
293: (2,4),(0,8),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8)
294: (2,4),(0,8),(4,6),(0,2),(5,7),(1,3),(6,8),(1,3),(5,7)
295: (2,4),(0,8),(4,6),(0,2),(6,8),(1,3),(5,7),(1,3),(5,7)
296: (2,4),(6,8),(0,2),(4,6),(0,8),(3,5),(1,7),(3,5),(1,7)
297: (2,4),(6,8),(0,2),(4,6),(1,8),(3,5),(0,7),(3,5),(1,7)
298: (2,4),(6,8),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5),(0,7)
299: (2,4),(6,8),(0,2),(5,7),(0,3),(5,7),(1,3),(6,8),(1,4)
300: (2,4),(6,8),(0,2),(5,7),(1,3),(5,7),(0,3),(6,8),(1,4)
301: (2,4),(6,8),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(0,4)
302: (2,4),(6,8),(0,3),(5,7),(0,2),(4,6),(1,8),(3,5),(1,7)
303: (2,4),(6,8),(0,3),(5,7),(0,2),(5,7),(1,3),(6,8),(1,4)
304: (2,4),(6,8),(0,3),(5,7),(1,3),(5,7),(0,2),(4,6),(1,8)
305: (2,4),(6,8),(0,3),(5,7),(1,3),(5,7),(0,2),(4,8),(1,6)
306: (2,4),(6,8),(0,3),(5,7),(1,3),(5,7),(0,2),(6,8),(1,4)
307: (2,4),(6,8),(0,4),(2,6),(0,8),(3,5),(1,7),(3,5),(1,7)
308: (2,4),(6,8),(0,4),(2,7),(0,5),(3,7),(1,5),(3,8),(1,6)
309: (2,4),(6,8),(0,4),(6,8),(0,2),(5,7),(1,3),(5,7),(1,3)
310: (2,4),(6,8),(0,4),(6,8),(1,3),(5,7),(0,2),(5,7),(1,3)
311: (2,4),(6,8),(0,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2)
312: (2,4),(6,8),(1,3),(5,7),(0,2),(4,6),(0,8),(3,5),(1,7)
313: (2,4),(6,8),(1,3),(5,7),(0,2),(4,6),(1,8),(3,5),(0,7)
314: (2,4),(6,8),(1,3),(5,7),(0,2),(5,7),(0,3),(6,8),(1,4)
315: (2,4),(6,8),(1,3),(5,7),(0,2),(5,7),(1,3),(6,8),(0,4)
316: (2,4),(6,8),(1,3),(5,7),(0,3),(5,7),(0,2),(4,6),(1,8)
317: (2,4),(6,8),(1,3),(5,7),(0,3),(5,7),(0,2),(4,8),(1,6)
318: (2,4),(6,8),(1,3),(5,7),(0,3),(5,7),(0,2),(6,8),(1,4)
319: (2,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,6),(0,8)
320: (2,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,8),(0,6)
321: (2,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(6,8),(0,4)
322: (2,4),(6,8),(1,3),(5,7),(1,3),(6,8),(0,4),(2,7),(0,5)
323: (2,4),(6,8),(1,3),(6,8),(0,4),(2,7),(0,5),(3,7),(1,5)
324: (2,4),(6,8),(1,4),(6,8),(0,2),(5,7),(0,3),(5,7),(1,3)
325: (2,4),(6,8),(1,4),(6,8),(0,2),(5,7),(1,3),(5,7),(0,3)
326: (2,4),(6,8),(1,4),(6,8),(0,3),(5,7),(0,2),(5,7),(1,3)
327: (2,4),(6,8),(1,4),(6,8),(0,3),(5,7),(1,3),(5,7),(0,2)
328: (2,4),(6,8),(1,4),(6,8),(1,3),(5,7),(0,2),(5,7),(0,3)
329: (2,4),(6,8),(1,4),(6,8),(1,3),(5,7),(0,3),(5,7),(0,2)
330: (2,5),(0,7),(2,4),(0,6),(4,8),(1,6),(3,8),(1,5),(3,7)
331: (2,5),(0,7),(2,4),(0,7),(3,5),(1,8),(3,6),(1,8),(4,6)
332: (2,5),(0,7),(2,4),(0,7),(3,5),(1,8),(4,6),(1,8),(3,6)
333: (2,5),(0,7),(2,4),(6,8),(0,3),(5,7),(1,3),(6,8),(1,4)
334: (2,5),(0,7),(2,4),(6,8),(0,4),(6,8),(1,3),(5,7),(1,3)
335: (2,5),(0,7),(2,4),(6,8),(1,3),(5,7),(0,3),(6,8),(1,4)
336: (2,5),(0,7),(2,4),(6,8),(1,3),(5,7),(1,3),(6,8),(0,4)
337: (2,5),(0,7),(2,4),(6,8),(1,4),(6,8),(0,3),(5,7),(1,3)
338: (2,5),(0,7),(2,4),(6,8),(1,4),(6,8),(1,3),(5,7),(0,3)
339: (2,5),(0,7),(3,5),(0,7),(2,4),(6,8),(1,3),(6,8),(1,4)
340: (2,5),(0,7),(3,5),(0,7),(2,4),(6,8),(1,4),(6,8),(1,3)
341: (2,5),(0,7),(3,5),(1,8),(3,6),(1,8),(4,6),(0,2),(4,7)
342: (2,6),(0,4),(2,7),(0,4),(6,8),(1,3),(5,7),(1,3),(5,8)
343: (2,6),(0,4),(2,7),(0,4),(6,8),(1,3),(5,8),(1,3),(5,7)
344: (2,6),(0,4),(2,7),(0,5),(3,7),(1,5),(3,8),(1,6),(4,8)
345: (2,6),(0,4),(2,8),(0,4),(6,8),(1,3),(5,7),(1,3),(5,7)
346: (2,6),(0,4),(2,8),(4,6),(0,8),(3,5),(1,7),(3,5),(1,7)
347: (2,6),(0,4),(2,8),(4,6),(1,8),(3,5),(0,7),(3,5),(1,7)
348: (2,6),(0,4),(2,8),(4,6),(1,8),(3,5),(1,7),(3,5),(0,7)
349: (2,6),(0,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,8)
350: (2,6),(0,4),(6,8),(1,3),(5,7),(1,3),(5,8),(0,2),(4,7)
351: (2,6),(0,4),(6,8),(1,3),(5,8),(1,3),(5,7),(0,2),(4,7)
352: (2,6),(0,4),(6,8),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8)
353: (2,6),(0,4),(6,8),(2,4),(0,7),(3,5),(1,8),(3,5),(1,7)
354: (2,6),(0,4),(6,8),(2,4),(0,8),(3,5),(1,7),(3,5),(1,7)
355: (2,6),(0,8),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8),(4,6)
356: (2,6),(0,8),(3,5),(1,7),(3,5),(0,7),(2,4),(6,8),(1,4)
357: (2,6),(0,8),(3,5),(1,7),(3,5),(1,8),(4,6),(0,2),(4,7)
358: (2,6),(0,8),(4,6),(1,8),(3,5),(1,7),(3,5),(0,7),(2,4)
359: (2,6),(4,8),(0,2),(4,6),(0,8),(3,5),(1,7),(3,5),(1,7)
360: (2,6),(4,8),(0,2),(4,6),(1,8),(3,5),(0,7),(3,5),(1,7)
361: (2,6),(4,8),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5),(0,7)
362: (2,6),(4,8),(0,2),(5,7),(0,3),(5,7),(1,3),(6,8),(1,4)
363: (2,6),(4,8),(0,2),(5,7),(1,3),(5,7),(0,3),(6,8),(1,4)
364: (2,6),(4,8),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(0,4)
365: (2,6),(4,8),(0,6),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8)
366: (2,6),(4,8),(0,6),(2,4),(0,7),(3,5),(1,8),(3,5),(1,7)
367: (2,6),(4,8),(0,6),(2,4),(0,8),(3,5),(1,7),(3,5),(1,7)
368: (2,6),(4,8),(0,6),(4,8),(0,2),(5,7),(1,3),(5,7),(1,3)
369: (2,6),(4,8),(1,6),(3,8),(1,5),(3,7),(0,5),(2,7),(0,4)
370: (2,6),(4,8),(1,6),(4,8),(0,2),(5,7),(0,3),(5,7),(1,3)
371: (2,6),(4,8),(1,6),(4,8),(0,2),(5,7),(1,3),(5,7),(0,3)
372: (2,7),(0,4),(2,6),(0,4),(6,8),(1,3),(5,7),(1,3),(5,8)
373: (2,7),(0,4),(2,6),(0,4),(6,8),(1,3),(5,8),(1,3),(5,7)
374: (2,7),(0,4),(2,6),(0,8),(3,5),(1,7),(3,5),(1,8),(4,6)
375: (2,7),(0,4),(2,6),(0,8),(4,6),(1,8),(3,5),(1,7),(3,5)
376: (2,7),(0,4),(2,6),(4,8),(0,6),(3,8),(1,5),(3,7),(1,5)
377: (2,7),(0,4),(2,6),(4,8),(1,6),(3,8),(0,5),(3,7),(1,5)
378: (2,7),(0,4),(2,6),(4,8),(1,6),(3,8),(1,5),(3,7),(0,5)
379: (2,7),(0,4),(6,8),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5)
380: (2,7),(0,4),(6,8),(1,3),(5,7),(0,2),(4,6),(1,8),(3,5)
381: (2,7),(0,4),(6,8),(1,3),(5,7),(1,3),(5,8),(0,2),(4,6)
382: (2,7),(0,4),(6,8),(1,3),(5,8),(1,3),(5,7),(0,2),(4,6)
383: (2,7),(0,4),(6,8),(2,4),(0,6),(3,8),(1,5),(3,7),(1,5)
384: (2,7),(0,5),(3,7),(1,5),(3,8),(0,6),(2,4),(6,8),(1,4)
385: (2,7),(0,5),(3,7),(1,5),(3,8),(1,6),(4,8),(0,2),(4,6)
386: (2,7),(0,5),(3,7),(1,5),(3,8),(1,6),(4,8),(0,6),(2,4)
387: (2,7),(0,5),(3,7),(1,5),(3,8),(1,6),(4,8),(2,6),(0,4)
388: (2,8),(0,4),(2,6),(0,4),(6,8),(1,3),(5,7),(1,3),(5,7)
389: (2,8),(0,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,6)
390: (2,8),(0,6),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8),(4,6)
391: (2,8),(4,6),(0,2),(4,6),(0,8),(3,5),(1,7),(3,5),(1,7)
392: (2,8),(4,6),(0,2),(4,6),(1,8),(3,5),(0,7),(3,5),(1,7)
393: (2,8),(4,6),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5),(0,7)
394: (2,8),(4,6),(0,2),(5,7),(0,3),(5,7),(1,3),(6,8),(1,4)
395: (2,8),(4,6),(0,2),(5,7),(1,3),(5,7),(0,3),(6,8),(1,4)
396: (2,8),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(0,4)
397: (2,8),(4,6),(0,8),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3)
398: (2,8),(4,6),(1,8),(3,5),(1,7),(3,5),(0,7),(2,4),(0,6)
399: (2,8),(4,6),(1,8),(4,6),(0,2),(5,7),(0,3),(5,7),(1,3)
400: (2,8),(4,6),(1,8),(4,6),(0,2),(5,7),(1,3),(5,7),(0,3)
401: (3,5),(0,7),(2,4),(0,6),(2,8),(4,6),(1,8),(3,5),(1,7)
402: (3,5),(0,7),(2,4),(6,8),(0,2),(4,6),(1,8),(3,5),(1,7)
403: (3,5),(0,7),(2,4),(6,8),(0,2),(5,7),(1,3),(6,8),(1,4)
404: (3,5),(0,7),(2,4),(6,8),(1,3),(5,7),(0,2),(4,6),(1,8)
405: (3,5),(0,7),(2,4),(6,8),(1,3),(5,7),(0,2),(4,8),(1,6)
406: (3,5),(0,7),(2,4),(6,8),(1,3),(5,7),(0,2),(6,8),(1,4)
407: (3,5),(0,7),(2,4),(6,8),(1,4),(6,8),(0,2),(5,7),(1,3)
408: (3,5),(0,7),(2,4),(6,8),(1,4),(6,8),(1,3),(5,7),(0,2)
409: (3,5),(0,7),(2,5),(0,7),(2,4),(6,8),(1,3),(6,8),(1,4)
410: (3,5),(0,7),(2,5),(0,7),(2,4),(6,8),(1,4),(6,8),(1,3)
411: (3,5),(1,7),(3,5),(0,7),(2,4),(0,6),(2,8),(4,6),(1,8)
412: (3,5),(1,7),(3,5),(0,7),(2,4),(0,8),(2,6),(4,8),(1,6)
413: (3,5),(1,7),(3,5),(0,7),(2,4),(6,8),(0,2),(4,6),(1,8)
414: (3,5),(1,7),(3,5),(0,7),(2,4),(6,8),(0,2),(4,8),(1,6)
415: (3,5),(1,7),(3,5),(0,7),(2,4),(6,8),(0,2),(6,8),(1,4)
416: (3,5),(1,7),(3,5),(0,7),(2,4),(6,8),(1,4),(6,8),(0,2)
417: (3,5),(1,7),(3,5),(1,8),(4,6),(0,2),(4,7),(0,2),(6,8)
418: (3,5),(1,7),(3,5),(1,8),(4,6),(0,2),(6,8),(0,2),(4,7)
419: (3,5),(1,7),(3,5),(1,8),(4,6),(0,2),(6,8),(0,4),(2,7)
420: (3,5),(1,7),(3,5),(1,8),(4,6),(0,2),(6,8),(2,4),(0,7)
421: (3,5),(1,7),(3,5),(1,8),(4,6),(0,8),(2,6),(0,4),(2,7)
422: (3,5),(1,7),(3,5),(1,8),(4,6),(2,8),(0,6),(2,4),(0,7)
423: (3,5),(1,8),(3,6),(1,8),(4,6),(0,2),(4,7),(0,2),(5,7)
424: (3,5),(1,8),(3,6),(1,8),(4,6),(0,2),(5,7),(0,2),(4,7)
425: (3,5),(1,8),(4,6),(0,2),(4,7),(0,2),(5,7),(1,3),(6,8)
426: (3,5),(1,8),(4,6),(0,2),(4,7),(0,2),(6,8),(1,3),(5,7)
427: (3,5),(1,8),(4,6),(0,2),(5,7),(1,3),(6,8),(0,2),(4,7)
428: (3,5),(1,8),(4,6),(0,2),(5,7),(1,3),(6,8),(0,4),(2,7)
429: (3,5),(1,8),(4,6),(0,2),(5,7),(1,3),(6,8),(2,4),(0,7)
430: (3,5),(1,8),(4,6),(0,2),(6,8),(1,3),(5,7),(0,2),(4,7)
431: (3,5),(1,8),(4,6),(0,2),(6,8),(2,4),(0,7),(3,5),(1,7)
432: (3,5),(1,8),(4,6),(2,8),(0,6),(2,4),(0,7),(3,5),(1,7)
433: (3,6),(1,8),(3,5),(0,7),(2,5),(0,7),(2,4),(6,8),(1,4)
434: (3,6),(1,8),(3,5),(1,8),(4,6),(0,2),(4,7),(0,2),(5,7)
435: (3,6),(1,8),(3,5),(1,8),(4,6),(0,2),(5,7),(0,2),(4,7)
436: (3,6),(1,8),(4,6),(0,2),(4,7),(0,2),(5,7),(1,3),(5,8)
437: (3,6),(1,8),(4,6),(0,2),(4,7),(0,2),(5,8),(1,3),(5,7)
438: (3,6),(1,8),(4,6),(0,2),(4,8),(0,2),(5,7),(1,3),(5,7)
439: (3,6),(1,8),(4,6),(0,2),(5,7),(1,3),(5,7),(0,2),(4,8)
440: (3,6),(1,8),(4,6),(0,2),(5,7),(1,3),(5,8),(0,2),(4,7)
441: (3,6),(1,8),(4,6),(0,2),(5,8),(1,3),(5,7),(0,2),(4,7)
442: (3,6),(1,8),(4,6),(1,8),(3,5),(0,7),(2,4),(0,7),(2,5)
443: (3,6),(1,8),(4,6),(1,8),(3,5),(0,7),(2,5),(0,7),(2,4)
444: (3,6),(1,8),(4,6),(2,8),(0,4),(2,7),(0,5),(3,7),(1,5)
445: (3,7),(0,5),(2,7),(0,4),(2,6),(4,8),(1,6),(3,8),(1,5)
446: (3,7),(0,5),(2,8),(4,6),(0,2),(4,6),(1,8),(3,5),(1,7)
447: (3,7),(0,5),(2,8),(4,6),(0,2),(5,7),(1,3),(6,8),(1,4)
448: (3,7),(0,5),(2,8),(4,6),(1,8),(4,6),(0,2),(5,7),(1,3)
449: (3,7),(1,5),(3,7),(0,5),(2,8),(0,4),(2,6),(4,8),(1,6)
450: (3,7),(1,5),(3,7),(0,5),(2,8),(0,6),(2,4),(6,8),(1,4)
451: (3,7),(1,5),(3,7),(0,5),(2,8),(4,6),(0,2),(4,6),(1,8)
452: (3,7),(1,5),(3,7),(0,5),(2,8),(4,6),(0,2),(4,8),(1,6)
453: (3,7),(1,5),(3,7),(0,5),(2,8),(4,6),(0,2),(6,8),(1,4)
454: (3,7),(1,5),(3,7),(0,5),(2,8),(4,6),(1,8),(4,6),(0,2)
455: (3,7),(1,5),(3,8),(0,5),(2,7),(0,4),(2,6),(4,8),(1,6)
456: (3,7),(1,5),(3,8),(1,6),(4,8),(0,2),(4,6),(0,2),(5,7)
457: (3,7),(1,5),(3,8),(1,6),(4,8),(0,2),(5,7),(0,2),(4,6)
458: (3,7),(1,5),(3,8),(1,6),(4,8),(0,6),(2,4),(0,7),(2,5)
459: (3,7),(1,5),(3,8),(1,6),(4,8),(2,6),(0,4),(2,7),(0,5)
460: (3,8),(1,5),(3,7),(0,5),(2,7),(0,4),(2,6),(4,8),(1,6)
461: (3,8),(1,6),(4,8),(0,2),(4,6),(0,2),(5,7),(1,3),(5,7)
462: (3,8),(1,6),(4,8),(0,2),(5,7),(1,3),(5,7),(0,2),(4,6)
463: (3,8),(1,6),(4,8),(2,6),(0,4),(2,7),(0,5),(3,7),(1,5)
464: (4,6),(0,2),(4,7),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8)
465: (4,6),(0,2),(4,7),(0,2),(5,7),(1,3),(6,8),(1,3),(5,8)
466: (4,6),(0,2),(4,7),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8)
467: (4,6),(0,2),(4,7),(0,2),(5,8),(1,3),(6,8),(1,3),(5,7)
468: (4,6),(0,2),(4,7),(0,2),(6,8),(1,3),(5,7),(1,3),(5,8)
469: (4,6),(0,2),(4,7),(0,2),(6,8),(1,3),(5,8),(1,3),(5,7)
470: (4,6),(0,2),(4,8),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8)
471: (4,6),(0,2),(4,8),(0,2),(5,7),(1,3),(6,8),(1,3),(5,7)
472: (4,6),(0,2),(4,8),(0,2),(6,8),(1,3),(5,7),(1,3),(5,7)
473: (4,6),(0,2),(4,8),(1,6),(3,8),(1,5),(3,7),(0,5),(2,7)
474: (4,6),(0,2),(4,8),(2,6),(0,8),(3,5),(1,7),(3,5),(1,7)
475: (4,6),(0,2),(5,7),(0,2),(4,8),(1,6),(3,8),(1,5),(3,7)
476: (4,6),(0,2),(5,7),(1,3),(5,7),(0,2),(4,8),(1,6),(3,8)
477: (4,6),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,8)
478: (4,6),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,8)
479: (4,6),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,8)
480: (4,6),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8),(0,2),(4,7)
481: (4,6),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8),(0,4),(2,7)
482: (4,6),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8),(2,4),(0,7)
483: (4,6),(0,2),(5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,8)
484: (4,6),(0,2),(5,7),(1,3),(6,8),(1,3),(5,8),(0,2),(4,7)
485: (4,6),(0,2),(5,7),(1,3),(6,8),(2,4),(0,7),(3,5),(1,8)
486: (4,6),(0,2),(5,7),(1,3),(6,8),(2,4),(0,8),(3,5),(1,7)
487: (4,6),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8),(0,2),(4,7)
488: (4,6),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8),(0,4),(2,7)
489: (4,6),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8),(2,4),(0,7)
490: (4,6),(0,2),(5,8),(1,3),(6,8),(1,3),(5,7),(0,2),(4,7)
491: (4,6),(0,2),(5,8),(1,3),(6,8),(2,4),(0,7),(3,5),(1,7)
492: (4,6),(0,2),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,8)
493: (4,6),(0,2),(6,8),(1,3),(5,7),(1,3),(5,8),(0,2),(4,7)
494: (4,6),(0,2),(6,8),(1,3),(5,8),(1,3),(5,7),(0,2),(4,7)
495: (4,6),(0,2),(6,8),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8)
496: (4,6),(0,2),(6,8),(2,4),(0,7),(3,5),(1,8),(3,5),(1,7)
497: (4,6),(0,2),(6,8),(2,4),(0,8),(3,5),(1,7),(3,5),(1,7)
498: (4,6),(0,8),(2,4),(6,8),(0,2),(5,7),(1,3),(5,7),(1,3)
499: (4,6),(0,8),(2,4),(6,8),(1,3),(5,7),(0,2),(5,7),(1,3)
500: (4,6),(0,8),(2,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2)
501: (4,6),(0,8),(2,5),(0,7),(2,4),(6,8),(1,3),(5,7),(1,3)
502: (4,6),(0,8),(2,6),(4,8),(0,2),(5,7),(1,3),(5,7),(1,3)
503: (4,6),(1,8),(3,5),(0,7),(2,4),(6,8),(0,2),(5,7),(1,3)
504: (4,6),(1,8),(3,5),(0,7),(2,4),(6,8),(1,3),(5,7),(0,2)
505: (4,6),(1,8),(3,5),(0,7),(2,5),(0,7),(2,4),(6,8),(1,3)
506: (4,6),(1,8),(3,5),(1,7),(3,5),(0,7),(2,4),(0,6),(2,8)
507: (4,6),(1,8),(3,5),(1,7),(3,5),(0,7),(2,4),(0,8),(2,6)
508: (4,6),(1,8),(3,5),(1,7),(3,5),(0,7),(2,4),(6,8),(0,2)
509: (4,6),(1,8),(3,5),(1,7),(3,5),(0,8),(2,6),(0,4),(2,7)
510: (4,6),(1,8),(3,6),(1,8),(3,5),(0,7),(2,4),(0,7),(2,5)
511: (4,6),(1,8),(3,6),(1,8),(3,5),(0,7),(2,5),(0,7),(2,4)
512: (4,6),(2,8),(0,4),(2,6),(0,8),(3,5),(1,7),(3,5),(1,7)
513: (4,6),(2,8),(0,4),(2,7),(0,5),(3,7),(1,5),(3,8),(1,6)
514: (4,6),(2,8),(0,4),(6,8),(0,2),(5,7),(1,3),(5,7),(1,3)
515: (4,6),(2,8),(0,4),(6,8),(1,3),(5,7),(0,2),(5,7),(1,3)
516: (4,6),(2,8),(0,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2)
517: (4,6),(2,8),(0,5),(2,7),(0,4),(6,8),(1,3),(5,7),(1,3)
518: (4,6),(2,8),(0,6),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8)
519: (4,6),(2,8),(0,6),(2,4),(0,7),(3,5),(1,8),(3,5),(1,7)
520: (4,6),(2,8),(0,6),(2,4),(0,8),(3,5),(1,7),(3,5),(1,7)
521: (4,6),(2,8),(0,6),(4,8),(0,2),(5,7),(1,3),(5,7),(1,3)
522: (4,7),(0,2),(4,6),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8)
523: (4,7),(0,2),(4,6),(0,2),(5,7),(1,3),(6,8),(1,3),(5,8)
524: (4,7),(0,2),(4,6),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8)
525: (4,7),(0,2),(4,6),(0,2),(5,8),(1,3),(6,8),(1,3),(5,7)
526: (4,7),(0,2),(4,6),(0,2),(6,8),(1,3),(5,7),(1,3),(5,8)
527: (4,7),(0,2),(4,6),(0,2),(6,8),(1,3),(5,8),(1,3),(5,7)
528: (4,7),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5),(0,8),(2,6)
529: (4,7),(0,2),(4,6),(1,8),(3,6),(1,8),(3,5),(0,7),(2,5)
530: (4,7),(0,2),(4,6),(2,8),(0,5),(3,7),(1,5),(3,8),(1,6)
531: (4,7),(0,2),(4,6),(2,8),(0,6),(3,8),(1,5),(3,7),(1,5)
532: (4,7),(0,2),(5,7),(0,2),(4,6),(1,8),(3,5),(1,8),(3,6)
533: (4,7),(0,2),(5,7),(0,2),(4,6),(1,8),(3,6),(1,8),(3,5)
534: (4,7),(0,2),(5,7),(1,3),(5,8),(0,2),(4,6),(1,8),(3,6)
535: (4,7),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8),(0,2),(4,6)
536: (4,7),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8),(0,4),(2,6)
537: (4,7),(0,2),(5,7),(1,3),(5,8),(1,3),(6,8),(2,4),(0,6)
538: (4,7),(0,2),(5,7),(1,3),(6,8),(0,2),(4,6),(1,8),(3,5)
539: (4,7),(0,2),(5,7),(1,3),(6,8),(1,3),(5,8),(0,2),(4,6)
540: (4,7),(0,2),(5,7),(1,3),(6,8),(2,4),(0,6),(3,8),(1,5)
541: (4,7),(0,2),(5,8),(1,3),(5,7),(0,2),(4,6),(1,8),(3,6)
542: (4,7),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8),(0,2),(4,6)
543: (4,7),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8),(0,4),(2,6)
544: (4,7),(0,2),(5,8),(1,3),(5,7),(1,3),(6,8),(2,4),(0,6)
545: (4,7),(0,2),(5,8),(1,3),(6,8),(1,3),(5,7),(0,2),(4,6)
546: (4,7),(0,2),(6,8),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5)
547: (4,7),(0,2),(6,8),(1,3),(5,7),(0,2),(4,6),(1,8),(3,5)
548: (4,7),(0,2),(6,8),(1,3),(5,7),(1,3),(5,8),(0,2),(4,6)
549: (4,7),(0,2),(6,8),(1,3),(5,8),(1,3),(5,7),(0,2),(4,6)
550: (4,7),(0,2),(6,8),(2,4),(0,6),(3,8),(1,5),(3,7),(1,5)
551: (4,8),(0,2),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8)
552: (4,8),(0,2),(4,6),(0,2),(5,7),(1,3),(6,8),(1,3),(5,7)
553: (4,8),(0,2),(4,6),(0,2),(6,8),(1,3),(5,7),(1,3),(5,7)
554: (4,8),(0,2),(5,7),(1,3),(5,7),(0,2),(4,6),(1,8),(3,6)
555: (4,8),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,6)
556: (4,8),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,6)
557: (4,8),(0,2),(5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,6)
558: (4,8),(0,2),(5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,6)
559: (4,8),(0,2),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,6)
560: (4,8),(0,6),(2,4),(6,8),(0,2),(5,7),(1,3),(5,7),(1,3)
561: (4,8),(0,6),(2,4),(6,8),(1,3),(5,7),(0,2),(5,7),(1,3)
562: (4,8),(0,6),(2,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2)
563: (4,8),(0,6),(2,8),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3)
564: (4,8),(1,6),(3,8),(1,5),(3,7),(0,5),(2,7),(0,4),(2,6)
565: (4,8),(2,6),(0,4),(2,6),(0,8),(3,5),(1,7),(3,5),(1,7)
566: (4,8),(2,6),(0,4),(2,7),(0,5),(3,7),(1,5),(3,8),(1,6)
567: (4,8),(2,6),(0,4),(6,8),(0,2),(5,7),(1,3),(5,7),(1,3)
568: (4,8),(2,6),(0,4),(6,8),(1,3),(5,7),(0,2),(5,7),(1,3)
569: (4,8),(2,6),(0,4),(6,8),(1,3),(5,7),(1,3),(5,7),(0,2)
570: (4,8),(2,6),(0,8),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3)
571: (5,7),(0,2),(4,6),(0,2),(4,8),(1,6),(3,8),(1,5),(3,7)
572: (5,7),(0,2),(4,6),(0,8),(2,4),(6,8),(1,3),(5,7),(1,3)
573: (5,7),(0,2),(4,6),(1,8),(3,5),(0,7),(2,4),(6,8),(1,3)
574: (5,7),(0,2),(4,6),(1,8),(3,6),(1,8),(3,5),(0,7),(2,4)
575: (5,7),(0,2),(4,6),(2,8),(0,4),(6,8),(1,3),(5,7),(1,3)
576: (5,7),(0,2),(4,7),(0,2),(4,6),(1,8),(3,5),(1,8),(3,6)
577: (5,7),(0,2),(4,7),(0,2),(4,6),(1,8),(3,6),(1,8),(3,5)
578: (5,7),(0,2),(4,8),(0,6),(2,4),(6,8),(1,3),(5,7),(1,3)
579: (5,7),(0,2),(4,8),(2,6),(0,4),(6,8),(1,3),(5,7),(1,3)
580: (5,7),(1,3),(5,7),(0,2),(4,6),(0,2),(4,8),(1,6),(3,8)
581: (5,7),(1,3),(5,7),(0,2),(4,6),(0,8),(2,4),(6,8),(1,3)
582: (5,7),(1,3),(5,7),(0,2),(4,6),(1,8),(3,6),(0,8),(2,4)
